order_id,order_date,category,subcategory,product_name,customer_id,city,price,quantity,discount_pct,revenue,profit,payment_method,channel,order_status,ship_date,delivery_date
112202,2023-08-19,Beauty,Haircare,Haircare 885,CUST6150,Pune,13276,1,10,11948.4,3206.74,UPI,Website,Delivered,2023-08-21,2023-08-25
112203,2024-09-17,Beauty,Haircare,Haircare 406,CUST7652,Jaipur,1810,2,5,3439.0,1309.16,Credit Card,Website,Delivered,2024-09-18,2024-09-21
112204,2024-05-08,Home & Kitchen,Decor,Decor 891,CUST9276,Chennai,14902,2,20,23843.2,8304.21,COD,Marketplace,Delivered,2024-05-11,2024-05-14
112205,2025-06-14,Home & Kitchen,Furniture,Furniture 835,CUST3064,Hyderabad,10729,3,15,27358.95,8142.38,UPI,Website,Delivered,2025-06-16,2025-06-20
112206,2025-04-24,Sports,Gear,Gear 355,CUST2193,Delhi,6457,3,5,18402.45,6992.62,Netbanking,Website,Delivered,2025-04-27,2025-04-30
112207,2023-01-11,Grocery,Essentials,Essentials 180,CUST9050,Kolkata,11186,1,0,11186.0,4067.45,Debit Card,Mobile App,Pending,2023-01-16,2023-01-19
112208,2025-10-01,Sports,Outdoor,Outdoor 654,CUST1377,Delhi,13200,1,5,12540.0,3334.91,COD,Website,Cancelled,2025-10-03,2025-10-05
112209,2024-09-09,Clothing,Men,Men 558,CUST3091,Mumbai,5664,1,0,5664.0,1144.86,Credit Card,Website,Shipped,2024-09-10,2024-09-12
112210,2025-06-13,Grocery,Beverages,Beverages 275,CUST8194,Lucknow,13525,1,10,12172.5,3762.23,Netbanking,Mobile App,Delivered,2025-06-14,2025-06-16
112211,2024-11-27,Sports,Fitness,Fitness 261,CUST5108,Delhi,9823,2,5,18663.7,4754.09,COD,Marketplace,Delivered,2024-12-04,2024-12-06
112212,2023-09-27,Clothing,Women,Women 755,CUST9037,Pune,6601,1,0,6601.0,2276.06,Debit Card,Marketplace,Delivered,2023-09-30,2023-10-04
112213,2024-12-04,Home & Kitchen,Furniture,Furniture 846,CUST7419,Ahmedabad,9702,3,0,29106.0,11333.97,COD,Marketplace,Delivered,2024-12-06,2024-12-08
112214,2024-08-15,Clothing,Kids,Kids 504,CUST1168,Mumbai,6382,1,5,6062.9,1308.62,Credit Card,Mobile App,Delivered,2024-08-22,2024-08-25
112215,2025-02-09,Electronics,Mobiles,Mobiles 815,CUST5465,Ahmedabad,4704,3,5,13406.4,3406.5,Debit Card,Marketplace,Delivered,2025-02-11,2025-02-14
112216,2025-07-22,Electronics,Accessories,Accessories 490,CUST3951,Hyderabad,9351,2,5,17766.9,4470.0,UPI,Website,Shipped,2025-07-25,2025-07-29
112217,2023-02-28,Beauty,Skincare,Skincare 654,CUST8296,Bengaluru,11889,2,20,19022.4,3995.35,COD,Marketplace,Delivered,2023-03-02,2023-03-05
112218,2024-12-24,Sports,Outdoor,Outdoor 984,CUST3379,Hyderabad,7862,2,5,14937.8,3274.6,COD,Marketplace,Delivered,2024-12-31,2025-01-02
112219,2024-12-10,Home & Kitchen,Appliances,Appliances 339,CUST5826,Bengaluru,4018,1,0,4018.0,1141.88,Debit Card,Mobile App,Delivered,2024-12-17,2024-12-20
112220,2025-03-21,Grocery,Essentials,Essentials 992,CUST6850,Ahmedabad,2318,2,20,3708.8,792.01,UPI,Mobile App,Delivered,2025-03-28,2025-03-31
112221,2024-09-19,Electronics,Laptops,Laptops 673,CUST7076,Delhi,1736,1,15,1475.6,401.6,Debit Card,Marketplace,Delivered,2024-09-20,2024-09-24
112222,2025-02-05,Home & Kitchen,Decor,Decor 474,CUST2305,Bengaluru,2620,1,15,2227.0,599.88,Netbanking,Website,Delivered,2025-02-12,2025-02-14
112223,2025-08-27,Clothing,Women,Women 281,CUST5675,Mumbai,4101,1,5,3895.95,1015.33,Debit Card,Website,Delivered,2025-08-29,2025-09-01
112224,2025-04-20,Beauty,Makeup,Makeup 643,CUST2627,Ahmedabad,4204,1,10,3783.6,855.3,COD,Marketplace,Delivered,2025-04-27,2025-04-30
112225,2024-09-03,Clothing,Men,Men 402,CUST5549,Jaipur,10488,1,15,8914.8,3553.97,Netbanking,Marketplace,Cancelled,2024-09-04,2024-09-07
112226,2023-05-23,Home & Kitchen,Appliances,Appliances 415,CUST6910,Delhi,9747,1,15,8284.95,2568.53,COD,Mobile App,Delivered,2023-05-25,2023-05-27
112227,2025-04-16,Home & Kitchen,Furniture,Furniture 974,CUST4748,Hyderabad,791,1,15,672.35,239.3,Netbanking,Marketplace,Pending,2025-04-21,2025-04-25
112228,2024-08-31,Home & Kitchen,Decor,Decor 538,CUST6934,Chennai,9748,2,15,16571.6,4831.5,Debit Card,Mobile App,Delivered,2024-09-03,2024-09-05
112229,2023-04-23,Electronics,Mobiles,Mobiles 733,CUST6088,Kolkata,13822,2,5,26261.8,10087.19,Credit Card,Marketplace,Cancelled,2023-04-26,2023-04-28
112230,2025-09-26,Beauty,Makeup,Makeup 478,CUST1211,Lucknow,4421,1,20,3536.8,1225.16,Credit Card,Marketplace,Delivered,2025-09-28,2025-10-01
112231,2023-06-12,Electronics,Accessories,Accessories 572,CUST1923,Kolkata,3873,1,10,3485.7,979.91,UPI,Mobile App,Pending,2023-06-14,2023-06-17
112232,2024-10-15,Grocery,Essentials,Essentials 916,CUST5458,Delhi,8293,1,5,7878.35,2566.76,COD,Website,Delivered,2024-10-22,2024-10-25
112233,2023-12-23,Grocery,Beverages,Beverages 240,CUST9190,Delhi,13427,3,10,36252.9,8610.06,COD,Mobile App,Delivered,2023-12-30,2024-01-01
112234,2025-08-23,Sports,Outdoor,Outdoor 821,CUST7981,Hyderabad,2338,2,5,4442.2,1319.03,COD,Mobile App,Returned,2025-08-24,2025-08-27
112235,2023-01-26,Beauty,Haircare,Haircare 486,CUST9704,Pune,2475,2,10,4455.0,1760.14,Credit Card,Website,Pending,2023-01-29,2023-01-31
112236,2025-04-29,Clothing,Men,Men 473,CUST6889,Bengaluru,1675,1,5,1591.25,493.86,Netbanking,Marketplace,Cancelled,2025-05-06,2025-05-09
112237,2025-07-21,Sports,Fitness,Fitness 400,CUST3701,Kolkata,4492,1,20,3593.6,783.69,Debit Card,Mobile App,Delivered,2025-07-23,2025-07-26
112238,2024-08-18,Home & Kitchen,Decor,Decor 534,CUST1254,Ahmedabad,2772,1,0,2772.0,592.51,Debit Card,Mobile App,Delivered,2024-08-23,2024-08-27
112239,2024-08-22,Clothing,Kids,Kids 541,CUST9147,Pune,6812,1,5,6471.4,2063.4,UPI,Website,Shipped,2024-08-29,2024-09-01
112240,2024-06-05,Grocery,Snacks,Snacks 905,CUST6865,Hyderabad,1357,1,15,1153.45,340.33,UPI,Website,Shipped,2024-06-07,2024-06-09
112241,2023-09-09,Clothing,Kids,Kids 141,CUST4692,Ahmedabad,11501,1,10,10350.9,3121.57,UPI,Mobile App,Delivered,2023-09-12,2023-09-15
112242,2024-09-15,Beauty,Haircare,Haircare 544,CUST7497,Lucknow,11132,1,5,10575.4,3188.39,Debit Card,Website,Delivered,2024-09-17,2024-09-21
112243,2023-08-06,Sports,Fitness,Fitness 263,CUST7924,Kolkata,10550,1,15,8967.5,1915.6,Debit Card,Mobile App,Delivered,2023-08-09,2023-08-12
112244,2025-01-21,Clothing,Women,Women 840,CUST2206,Pune,14253,2,10,25655.4,9620.65,UPI,Website,Delivered,2025-01-28,2025-01-30
112245,2025-01-24,Electronics,Mobiles,Mobiles 635,CUST6739,Mumbai,856,1,10,770.4,244.61,Netbanking,Website,Delivered,2025-01-29,2025-02-01
112246,2023-06-23,Grocery,Essentials,Essentials 928,CUST2102,Ahmedabad,9874,2,10,17773.2,6414.59,COD,Marketplace,Delivered,2023-06-25,2023-06-28
112247,2023-06-04,Home & Kitchen,Decor,Decor 264,CUST3343,Hyderabad,1733,2,10,3119.4,891.66,Netbanking,Mobile App,Cancelled,2023-06-09,2023-06-12
112248,2023-03-31,Electronics,Accessories,Accessories 764,CUST9253,Delhi,7170,1,10,6453.0,1864.07,UPI,Website,Delivered,2023-04-01,2023-04-03
112249,2023-11-13,Grocery,Snacks,Snacks 293,CUST5708,Mumbai,1416,3,5,4035.6,1248.42,Credit Card,Mobile App,Pending,2023-11-18,2023-11-20
112250,2024-02-19,Beauty,Haircare,Haircare 953,CUST8890,Pune,12434,1,10,11190.6,2258.34,Credit Card,Marketplace,Delivered,2024-02-24,2024-02-26
112251,2023-04-09,Electronics,Mobiles,Mobiles 972,CUST8635,Jaipur,7447,1,5,7074.65,1548.21,Netbanking,Website,Delivered,2023-04-16,2023-04-19
112252,2023-01-14,Home & Kitchen,Furniture,Furniture 618,CUST7003,Lucknow,14011,1,0,14011.0,4473.22,Credit Card,Marketplace,Delivered,2023-01-21,2023-01-24
112253,2025-07-15,Sports,Fitness,Fitness 530,CUST3344,Kolkata,11285,1,20,9028.0,2415.34,Debit Card,Marketplace,Delivered,2025-07-20,2025-07-23
112254,2024-03-09,Beauty,Makeup,Makeup 430,CUST5786,Delhi,11974,1,5,11375.3,4452.6,UPI,Marketplace,Pending,2024-03-14,2024-03-16
112255,2023-11-02,Grocery,Essentials,Essentials 792,CUST6496,Delhi,4881,2,15,8297.7,2435.3,Credit Card,Mobile App,Cancelled,2023-11-05,2023-11-07
112256,2023-03-19,Clothing,Women,Women 602,CUST8130,Ahmedabad,3515,2,5,6678.5,2038.36,Netbanking,Marketplace,Returned,2023-03-21,2023-03-24
112257,2025-01-24,Home & Kitchen,Decor,Decor 809,CUST6134,Delhi,10924,1,15,9285.4,3626.89,Credit Card,Website,Shipped,2025-01-27,2025-01-29
112258,2023-02-26,Home & Kitchen,Furniture,Furniture 314,CUST1951,Kolkata,3343,2,20,5348.8,1984.72,UPI,Website,Shipped,2023-03-01,2023-03-05
112259,2025-05-14,Clothing,Men,Men 178,CUST6184,Chennai,7766,1,0,7766.0,3078.59,UPI,Mobile App,Cancelled,2025-05-21,2025-05-24
112260,2024-03-04,Electronics,Laptops,Laptops 158,CUST2369,Delhi,8205,1,0,8205.0,2792.93,Credit Card,Marketplace,Returned,2024-03-05,2024-03-07
112261,2023-08-09,Home & Kitchen,Furniture,Furniture 695,CUST3653,Jaipur,5645,1,10,5080.5,1933.88,UPI,Website,Delivered,2023-08-11,2023-08-15
112262,2025-06-08,Grocery,Snacks,Snacks 498,CUST9993,Kolkata,1919,1,0,1919.0,559.91,Credit Card,Marketplace,Delivered,2025-06-13,2025-06-17
112263,2025-09-17,Clothing,Kids,Kids 732,CUST2638,Bengaluru,7157,1,5,6799.15,2199.41,COD,Website,Delivered,2025-09-22,2025-09-26
112264,2024-10-21,Beauty,Makeup,Makeup 726,CUST9409,Lucknow,14955,2,0,29910.0,8642.67,COD,Marketplace,Delivered,2024-10-24,2024-10-26
112265,2024-03-03,Home & Kitchen,Appliances,Appliances 511,CUST1911,Jaipur,10621,3,20,25490.4,5216.09,Netbanking,Mobile App,Delivered,2024-03-08,2024-03-10
112266,2024-03-29,Beauty,Makeup,Makeup 895,CUST3460,Kolkata,4861,1,15,4131.85,1585.21,Netbanking,Mobile App,Delivered,2024-03-30,2024-04-01
112267,2025-04-16,Beauty,Skincare,Skincare 222,CUST2990,Ahmedabad,8951,2,20,14321.6,3682.57,UPI,Marketplace,Returned,2025-04-17,2025-04-20
112268,2025-07-08,Electronics,Mobiles,Mobiles 624,CUST4062,Kolkata,14818,1,10,13336.2,5239.32,COD,Marketplace,Pending,2025-07-11,2025-07-15
112269,2024-07-07,Grocery,Essentials,Essentials 166,CUST9150,Jaipur,5829,1,20,4663.2,1166.26,Credit Card,Mobile App,Delivered,2024-07-10,2024-07-12
112270,2025-01-19,Electronics,Laptops,Laptops 966,CUST3735,Bengaluru,11851,1,0,11851.0,4523.14,Netbanking,Website,Delivered,2025-01-26,2025-01-28
112271,2023-09-08,Sports,Outdoor,Outdoor 480,CUST1580,Hyderabad,8139,2,5,15464.1,5948.39,Netbanking,Marketplace,Delivered,2023-09-15,2023-09-19
112272,2025-01-30,Clothing,Women,Women 537,CUST2809,Ahmedabad,4043,1,20,3234.4,1289.73,Netbanking,Mobile App,Delivered,2025-01-31,2025-02-04
112273,2023-12-15,Home & Kitchen,Furniture,Furniture 561,CUST1675,Chennai,9792,3,15,24969.6,5900.6,COD,Marketplace,Delivered,2023-12-20,2023-12-23
112274,2024-11-11,Home & Kitchen,Decor,Decor 709,CUST4430,Ahmedabad,8480,1,0,8480.0,1762.06,Credit Card,Website,Delivered,2024-11-12,2024-11-16
112275,2025-01-03,Clothing,Women,Women 744,CUST1088,Delhi,6010,1,20,4808.0,1303.34,Credit Card,Mobile App,Shipped,2025-01-05,2025-01-07
112276,2024-09-10,Grocery,Beverages,Beverages 461,CUST2146,Jaipur,6401,1,0,6401.0,1780.26,Credit Card,Website,Delivered,2024-09-12,2024-09-15
112277,2024-12-20,Clothing,Women,Women 415,CUST7388,Chennai,11174,1,0,11174.0,4085.87,Credit Card,Mobile App,Delivered,2024-12-27,2024-12-30
112278,2024-02-24,Home & Kitchen,Decor,Decor 785,CUST8700,Delhi,1530,2,20,2448.0,928.85,Debit Card,Marketplace,Delivered,2024-03-02,2024-03-05
112279,2024-04-12,Home & Kitchen,Appliances,Appliances 546,CUST7830,Chennai,12573,1,20,10058.4,2769.85,COD,Mobile App,Delivered,2024-04-17,2024-04-20
112280,2024-05-21,Beauty,Skincare,Skincare 902,CUST3660,Hyderabad,9282,2,15,15779.4,4683.24,Credit Card,Website,Delivered,2024-05-28,2024-05-31
112281,2023-08-10,Beauty,Skincare,Skincare 573,CUST5987,Mumbai,8756,2,15,14885.2,4344.61,UPI,Marketplace,Delivered,2023-08-17,2023-08-19
112282,2024-11-01,Electronics,Laptops,Laptops 413,CUST6678,Jaipur,1530,3,0,4590.0,1147.02,Credit Card,Marketplace,Delivered,2024-11-02,2024-11-06
112283,2025-07-30,Grocery,Essentials,Essentials 448,CUST8153,Ahmedabad,3134,2,5,5954.6,2284.09,Netbanking,Marketplace,Cancelled,2025-07-31,2025-08-03
112284,2024-09-01,Sports,Gear,Gear 668,CUST2271,Bengaluru,14379,3,15,36666.45,12155.49,Netbanking,Mobile App,Delivered,2024-09-03,2024-09-05
112285,2025-08-19,Electronics,Mobiles,Mobiles 213,CUST9781,Lucknow,12293,1,10,11063.7,2995.17,Debit Card,Marketplace,Delivered,2025-08-24,2025-08-28
112286,2024-12-04,Home & Kitchen,Furniture,Furniture 353,CUST4658,Chennai,3002,1,0,3002.0,920.3,UPI,Website,Pending,2024-12-09,2024-12-12
112287,2024-10-05,Electronics,Mobiles,Mobiles 330,CUST3910,Bengaluru,10994,1,20,8795.2,2288.14,Debit Card,Mobile App,Delivered,2024-10-10,2024-10-12
112288,2024-09-09,Clothing,Men,Men 289,CUST7074,Mumbai,14879,1,0,14879.0,3962.82,COD,Website,Returned,2024-09-16,2024-09-19
112289,2024-01-20,Clothing,Men,Men 679,CUST5609,Delhi,6956,1,20,5564.8,1436.95,COD,Marketplace,Delivered,2024-01-22,2024-01-26
112290,2025-03-26,Grocery,Snacks,Snacks 573,CUST1213,Lucknow,5069,3,0,15207.0,3955.73,Credit Card,Mobile App,Delivered,2025-03-27,2025-03-31
112291,2024-11-13,Home & Kitchen,Decor,Decor 970,CUST2291,Kolkata,2183,2,20,3492.8,1010.55,Netbanking,Marketplace,Shipped,2024-11-20,2024-11-24
112292,2023-05-22,Grocery,Snacks,Snacks 804,CUST3598,Pune,10360,2,0,20720.0,7161.09,Credit Card,Mobile App,Delivered,2023-05-25,2023-05-29
112293,2025-04-01,Grocery,Essentials,Essentials 313,CUST9331,Jaipur,2490,1,20,1992.0,429.55,Debit Card,Website,Delivered,2025-04-02,2025-04-05
112294,2023-09-03,Beauty,Skincare,Skincare 769,CUST2130,Hyderabad,7643,1,15,6496.55,1598.99,UPI,Marketplace,Delivered,2023-09-08,2023-09-11
112295,2025-07-23,Beauty,Skincare,Skincare 962,CUST2418,Delhi,7677,1,5,7293.15,2041.02,UPI,Marketplace,Delivered,2025-07-25,2025-07-27
112296,2024-12-13,Home & Kitchen,Furniture,Furniture 756,CUST4874,Delhi,3535,1,15,3004.75,888.9,Credit Card,Mobile App,Delivered,2024-12-14,2024-12-18
112297,2023-08-16,Clothing,Kids,Kids 319,CUST5339,Pune,14813,1,5,14072.35,5465.49,UPI,Website,Delivered,2023-08-18,2023-08-20
112298,2025-09-16,Home & Kitchen,Furniture,Furniture 589,CUST1937,Lucknow,8519,1,15,7241.15,2211.0,Debit Card,Marketplace,Delivered,2025-09-19,2025-09-21
112299,2024-09-20,Clothing,Men,Men 261,CUST9924,Bengaluru,8519,1,10,7667.1,2899.95,Credit Card,Marketplace,Delivered,2024-09-27,2024-10-01
112300,2025-05-09,Beauty,Haircare,Haircare 672,CUST9681,Bengaluru,4531,1,0,4531.0,1723.92,UPI,Mobile App,Delivered,2025-05-10,2025-05-14
112301,2025-07-26,Home & Kitchen,Furniture,Furniture 838,CUST7265,Pune,13563,3,20,32551.2,6796.78,Debit Card,Mobile App,Delivered,2025-08-02,2025-08-06
112302,2024-12-14,Beauty,Makeup,Makeup 929,CUST6083,Kolkata,516,1,20,412.8,127.29,Netbanking,Mobile App,Delivered,2024-12-19,2024-12-21
112303,2023-01-06,Sports,Gear,Gear 720,CUST8610,Delhi,11035,2,20,17656.0,4904.02,Debit Card,Mobile App,Delivered,2023-01-11,2023-01-13
112304,2024-03-28,Electronics,Mobiles,Mobiles 727,CUST3713,Ahmedabad,6514,2,10,11725.2,3726.01,Credit Card,Marketplace,Delivered,2024-04-04,2024-04-08
112305,2024-05-13,Beauty,Makeup,Makeup 367,CUST9409,Kolkata,3145,1,10,2830.5,680.04,COD,Website,Delivered,2024-05-20,2024-05-23
112306,2023-05-29,Home & Kitchen,Decor,Decor 756,CUST1571,Lucknow,3703,1,15,3147.55,967.95,Netbanking,Mobile App,Shipped,2023-06-03,2023-06-07
112307,2023-03-03,Grocery,Beverages,Beverages 663,CUST3351,Kolkata,12700,1,20,10160.0,3373.1,Debit Card,Website,Shipped,2023-03-06,2023-03-08
112308,2025-07-14,Grocery,Snacks,Snacks 471,CUST1896,Mumbai,4014,3,10,10837.8,2303.05,COD,Website,Cancelled,2025-07-15,2025-07-18
112309,2024-09-02,Sports,Outdoor,Outdoor 346,CUST8616,Kolkata,11811,1,20,9448.8,2084.8,UPI,Marketplace,Delivered,2024-09-03,2024-09-05
112310,2024-11-30,Beauty,Makeup,Makeup 796,CUST4745,Bengaluru,9918,1,5,9422.1,2307.23,UPI,Marketplace,Delivered,2024-12-01,2024-12-05
112311,2024-12-12,Home & Kitchen,Furniture,Furniture 602,CUST1989,Kolkata,2562,1,15,2177.7,581.18,Debit Card,Marketplace,Delivered,2024-12-17,2024-12-19
112312,2024-02-18,Home & Kitchen,Appliances,Appliances 238,CUST5681,Delhi,12941,1,10,11646.9,4653.88,UPI,Website,Delivered,2024-02-21,2024-02-25
112313,2024-08-24,Beauty,Makeup,Makeup 930,CUST4253,Bengaluru,12025,1,5,11423.75,3679.15,Debit Card,Marketplace,Delivered,2024-08-26,2024-08-29
112314,2024-02-02,Grocery,Snacks,Snacks 140,CUST2042,Delhi,8636,1,15,7340.6,1788.74,Netbanking,Mobile App,Pending,2024-02-05,2024-02-08
112315,2023-01-08,Beauty,Skincare,Skincare 567,CUST4184,Pune,396,3,10,1069.2,342.16,Netbanking,Website,Delivered,2023-01-15,2023-01-17
112316,2024-08-12,Sports,Fitness,Fitness 933,CUST5460,Ahmedabad,8917,3,5,25413.45,5845.26,UPI,Website,Shipped,2024-08-15,2024-08-19
112317,2023-09-24,Home & Kitchen,Furniture,Furniture 255,CUST9693,Bengaluru,9669,3,0,29007.0,8513.54,Netbanking,Mobile App,Delivered,2023-09-27,2023-09-29
112318,2024-11-20,Sports,Gear,Gear 677,CUST2788,Jaipur,397,1,0,397.0,108.17,UPI,Marketplace,Delivered,2024-11-22,2024-11-26
112319,2024-09-22,Electronics,Accessories,Accessories 732,CUST4822,Jaipur,12873,3,0,38619.0,14107.13,UPI,Website,Delivered,2024-09-24,2024-09-28
112320,2024-07-09,Sports,Outdoor,Outdoor 425,CUST4130,Chennai,12102,3,15,30860.1,10412.51,Credit Card,Marketplace,Returned,2024-07-11,2024-07-13
112321,2023-06-09,Home & Kitchen,Furniture,Furniture 197,CUST5598,Jaipur,8406,3,20,20174.4,5722.02,Netbanking,Marketplace,Shipped,2023-06-11,2023-06-13
112322,2023-04-26,Clothing,Kids,Kids 545,CUST5642,Mumbai,4444,3,0,13332.0,3948.91,Credit Card,Website,Delivered,2023-04-29,2023-05-03
112323,2025-02-01,Grocery,Essentials,Essentials 918,CUST6784,Kolkata,7441,1,10,6696.9,1356.15,Netbanking,Marketplace,Delivered,2025-02-02,2025-02-04
112324,2024-05-01,Electronics,Accessories,Accessories 925,CUST9498,Jaipur,8688,2,20,13900.8,3872.72,UPI,Website,Delivered,2024-05-04,2024-05-06
112325,2025-03-18,Grocery,Beverages,Beverages 316,CUST4434,Pune,1207,2,5,2293.3,858.55,COD,Website,Delivered,2025-03-23,2025-03-26
112326,2025-06-15,Grocery,Essentials,Essentials 718,CUST7870,Kolkata,10058,3,0,30174.0,7909.36,Debit Card,Mobile App,Delivered,2025-06-17,2025-06-20
112327,2024-03-19,Clothing,Kids,Kids 834,CUST5677,Kolkata,10727,2,15,18235.9,3904.05,UPI,Website,Delivered,2024-03-20,2024-03-22
112328,2024-02-07,Sports,Gear,Gear 218,CUST7297,Pune,12608,3,10,34041.6,13014.89,COD,Marketplace,Delivered,2024-02-14,2024-02-17
112329,2025-06-23,Clothing,Kids,Kids 771,CUST4505,Ahmedabad,4129,3,5,11767.65,4272.7,Credit Card,Marketplace,Delivered,2025-06-24,2025-06-26
112330,2023-09-09,Beauty,Haircare,Haircare 896,CUST8865,Delhi,10925,1,5,10378.75,3047.88,Debit Card,Marketplace,Delivered,2023-09-16,2023-09-18
112331,2025-09-19,Beauty,Skincare,Skincare 991,CUST7888,Delhi,12339,1,0,12339.0,4650.16,Credit Card,Marketplace,Delivered,2025-09-24,2025-09-27
112332,2024-01-22,Home & Kitchen,Furniture,Furniture 664,CUST5184,Delhi,9091,1,10,8181.9,1909.13,Credit Card,Website,Delivered,2024-01-27,2024-01-29
112333,2025-02-10,Electronics,Laptops,Laptops 848,CUST8288,Ahmedabad,11563,1,15,9828.55,3076.84,COD,Marketplace,Delivered,2025-02-11,2025-02-15
112334,2024-10-21,Home & Kitchen,Decor,Decor 106,CUST6709,Ahmedabad,7453,1,10,6707.7,2038.96,COD,Marketplace,Delivered,2024-10-28,2024-10-31
112335,2023-10-02,Electronics,Mobiles,Mobiles 744,CUST9920,Ahmedabad,14223,1,0,14223.0,3684.54,COD,Website,Delivered,2023-10-09,2023-10-13
112336,2023-08-26,Beauty,Skincare,Skincare 438,CUST3239,Chennai,14557,1,10,13101.3,2953.02,Debit Card,Mobile App,Delivered,2023-08-27,2023-08-29
112337,2025-09-06,Sports,Outdoor,Outdoor 243,CUST7819,Pune,6629,1,10,5966.1,1237.0,Credit Card,Mobile App,Delivered,2025-09-09,2025-09-12
112338,2024-11-14,Clothing,Men,Men 872,CUST2461,Lucknow,1376,1,15,1169.6,417.78,UPI,Mobile App,Delivered,2024-11-17,2024-11-20
112339,2024-05-22,Grocery,Essentials,Essentials 101,CUST8418,Pune,9210,1,15,7828.5,1987.24,COD,Mobile App,Delivered,2024-05-27,2024-05-30
112340,2023-04-29,Sports,Fitness,Fitness 927,CUST3666,Chennai,1276,1,15,1084.6,366.12,Credit Card,Marketplace,Delivered,2023-05-06,2023-05-10
112341,2024-09-01,Sports,Fitness,Fitness 464,CUST9914,Chennai,9402,1,0,9402.0,1961.58,COD,Website,Delivered,2024-09-03,2024-09-06
112342,2024-07-24,Home & Kitchen,Furniture,Furniture 855,CUST8360,Bengaluru,1629,3,15,4153.95,1090.36,Debit Card,Website,Delivered,2024-07-27,2024-07-30
112343,2023-06-17,Electronics,Accessories,Accessories 515,CUST7111,Bengaluru,13388,2,15,22759.6,6521.15,Debit Card,Mobile App,Delivered,2023-06-18,2023-06-22
112344,2024-07-12,Electronics,Mobiles,Mobiles 136,CUST6192,Lucknow,6763,1,10,6086.7,1392.69,UPI,Website,Shipped,2024-07-17,2024-07-21
112345,2023-10-28,Beauty,Skincare,Skincare 820,CUST6622,Hyderabad,5927,1,10,5334.3,2050.02,COD,Marketplace,Delivered,2023-10-31,2023-11-04
112346,2023-10-26,Grocery,Snacks,Snacks 179,CUST8590,Ahmedabad,2230,2,10,4014.0,823.63,Debit Card,Marketplace,Pending,2023-10-31,2023-11-04
112347,2024-02-03,Electronics,Laptops,Laptops 641,CUST7726,Chennai,6553,1,5,6225.35,1262.88,UPI,Mobile App,Delivered,2024-02-06,2024-02-10
112348,2024-08-27,Grocery,Beverages,Beverages 168,CUST3563,Mumbai,530,1,15,450.5,158.43,COD,Website,Delivered,2024-09-01,2024-09-04
112349,2023-11-27,Home & Kitchen,Decor,Decor 459,CUST5084,Delhi,13118,1,20,10494.4,2786.0,UPI,Marketplace,Delivered,2023-11-29,2023-12-02
112350,2023-04-30,Home & Kitchen,Appliances,Appliances 538,CUST6543,Ahmedabad,5515,3,20,13236.0,4992.39,UPI,Website,Shipped,2023-05-05,2023-05-07
112351,2025-01-06,Sports,Fitness,Fitness 929,CUST6043,Delhi,14046,1,15,11939.1,2889.24,Netbanking,Website,Delivered,2025-01-07,2025-01-10
112352,2024-11-04,Grocery,Beverages,Beverages 995,CUST8064,Ahmedabad,1751,1,0,1751.0,568.68,Netbanking,Mobile App,Returned,2024-11-06,2024-11-09
112353,2023-01-02,Beauty,Skincare,Skincare 745,CUST2833,Lucknow,1761,2,15,2993.7,922.9,COD,Marketplace,Shipped,2023-01-03,2023-01-05
112354,2023-12-08,Clothing,Kids,Kids 227,CUST4100,Delhi,5298,3,10,14304.6,3001.39,UPI,Mobile App,Delivered,2023-12-10,2023-12-12
112355,2024-07-27,Sports,Gear,Gear 193,CUST7726,Kolkata,9630,2,0,19260.0,4339.59,Debit Card,Marketplace,Delivered,2024-08-01,2024-08-04
112356,2023-03-02,Grocery,Beverages,Beverages 437,CUST6795,Hyderabad,10008,2,10,18014.4,3937.54,Credit Card,Website,Shipped,2023-03-07,2023-03-11
112357,2024-10-23,Home & Kitchen,Furniture,Furniture 407,CUST9350,Jaipur,8381,1,20,6704.8,2194.54,Credit Card,Mobile App,Delivered,2024-10-25,2024-10-28
112358,2025-04-30,Sports,Fitness,Fitness 533,CUST1795,Delhi,2240,3,20,5376.0,1863.1,Credit Card,Marketplace,Returned,2025-05-01,2025-05-05
112359,2024-02-18,Electronics,Laptops,Laptops 878,CUST7749,Hyderabad,13593,1,5,12913.35,3040.42,Credit Card,Mobile App,Delivered,2024-02-20,2024-02-22
112360,2024-12-25,Grocery,Snacks,Snacks 241,CUST5664,Kolkata,14647,1,20,11717.6,3757.17,Debit Card,Mobile App,Returned,2024-12-27,2024-12-29
112361,2025-08-07,Home & Kitchen,Appliances,Appliances 611,CUST1633,Pune,11496,1,10,10346.4,2724.83,Debit Card,Website,Delivered,2025-08-12,2025-08-16
112362,2023-07-30,Sports,Gear,Gear 657,CUST6556,Pune,9143,2,15,15543.1,3159.23,UPI,Mobile App,Delivered,2023-08-01,2023-08-04
112363,2024-02-23,Grocery,Snacks,Snacks 996,CUST4734,Hyderabad,13198,1,10,11878.2,2717.34,Credit Card,Mobile App,Delivered,2024-02-25,2024-02-27
112364,2024-02-19,Grocery,Snacks,Snacks 566,CUST6037,Lucknow,6309,2,20,10094.4,3709.66,Credit Card,Mobile App,Cancelled,2024-02-20,2024-02-22
